selected_count,selected_rate,precision,recall,f1,operating_point,threshold_value,strategy,target
23770,0.5942648566214155,0.6401766933108961,0.9631012658227848,0.7691180187010361,score threshold,0.14,raw cri probability,y_cri_high
21600,0.5400135003375084,0.6885648148148148,0.9413291139240506,0.7953475935828876,score threshold,0.14100000000000001,raw cri probability,y_cri_high
21600,0.5400135003375084,0.6885648148148148,0.9413291139240506,0.7953475935828876,score threshold,0.14200000000000002,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.14300000000000002,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.14400000000000002,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.14500000000000002,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.146,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.147,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.148,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.149,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.15,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.151,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.152,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.153,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.154,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.155,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.156,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.157,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.158,raw cri probability,y_cri_high
21448,0.5362134053351334,0.6921857515852294,0.939620253164557,0.7971434707903781,score threshold,0.159,raw cri probability,y_cri_high
20989,0.5247381184529614,0.7034637190909524,0.9344936708860759,0.8026855853651906,score threshold,0.16,raw cri probability,y_cri_high
20989,0.5247381184529614,0.7034637190909524,0.9344936708860759,0.8026855853651906,score threshold,0.161,raw cri probability,y_cri_high
20989,0.5247381184529614,0.7034637190909524,0.9344936708860759,0.8026855853651906,score threshold,0.162,raw cri probability,y_cri_high
20989,0.5247381184529614,0.7034637190909524,0.9344936708860759,0.8026855853651906,score threshold,0.163,raw cri probability,y_cri_high
20989,0.5247381184529614,0.7034637190909524,0.9344936708860759,0.8026855853651906,score threshold,0.164,raw cri probability,y_cri_high
20989,0.5247381184529614,0.7034637190909524,0.9344936708860759,0.8026855853651906,score threshold,0.165,raw cri probability,y_cri_high
20989,0.5247381184529614,0.7034637190909524,0.9344936708860759,0.8026855853651906,score threshold,0.166,raw cri probability,y_cri_high
20650,0.5162629065726643,0.7126392251815981,0.9313924050632911,0.8074622770919068,score threshold,0.167,raw cri probability,y_cri_high
20650,0.5162629065726643,0.7126392251815981,0.9313924050632911,0.8074622770919068,score threshold,0.168,raw cri probability,y_cri_high
20650,0.5162629065726643,0.7126392251815981,0.9313924050632911,0.8074622770919068,score threshold,0.169,raw cri probability,y_cri_high
20650,0.5162629065726643,0.7126392251815981,0.9313924050632911,0.8074622770919068,score threshold,0.17,raw cri probability,y_cri_high
20650,0.5162629065726643,0.7126392251815981,0.9313924050632911,0.8074622770919068,score threshold,0.171,raw cri probability,y_cri_high
20650,0.5162629065726643,0.7126392251815981,0.9313924050632911,0.8074622770919068,score threshold,0.17200000000000001,raw cri probability,y_cri_high
20622,0.5155628890722268,0.7133643681505188,0.9310759493670886,0.8078084674098073,score threshold,0.17300000000000001,raw cri probability,y_cri_high
20622,0.5155628890722268,0.7133643681505188,0.9310759493670886,0.8078084674098073,score threshold,0.17400000000000002,raw cri probability,y_cri_high
20622,0.5155628890722268,0.7133643681505188,0.9310759493670886,0.8078084674098073,score threshold,0.17500000000000002,raw cri probability,y_cri_high
20622,0.5155628890722268,0.7133643681505188,0.9310759493670886,0.8078084674098073,score threshold,0.17600000000000002,raw cri probability,y_cri_high
20622,0.5155628890722268,0.7133643681505188,0.9310759493670886,0.8078084674098073,score threshold,0.177,raw cri probability,y_cri_high
20622,0.5155628890722268,0.7133643681505188,0.9310759493670886,0.8078084674098073,score threshold,0.178,raw cri probability,y_cri_high
20622,0.5155628890722268,0.7133643681505188,0.9310759493670886,0.8078084674098073,score threshold,0.179,raw cri probability,y_cri_high
20622,0.5155628890722268,0.7133643681505188,0.9310759493670886,0.8078084674098073,score threshold,0.18,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.181,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.182,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.183,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.184,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.185,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.186,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.187,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.188,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.189,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.19,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.191,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.192,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.193,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.194,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.195,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.196,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.197,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.198,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.199,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.2,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.201,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.202,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.203,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.20400000000000001,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.20500000000000002,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.20600000000000002,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.20700000000000002,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.20800000000000002,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.20900000000000002,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.21,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.211,raw cri probability,y_cri_high
19882,0.497062426560664,0.7333266270998894,0.9227848101265823,0.8172187657642509,score threshold,0.212,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.213,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.214,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.215,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.216,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.217,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.218,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.219,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.22,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.221,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.222,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.223,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.224,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.225,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.226,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.227,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.228,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.229,raw cri probability,y_cri_high
19457,0.4864371609290232,0.7437940072981446,0.9159493670886076,0.8209433587656352,score threshold,0.23,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.231,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.232,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.233,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.234,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.23500000000000001,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.23600000000000002,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.23700000000000002,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.23800000000000002,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.23900000000000002,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.24000000000000002,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.241,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.242,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.243,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.244,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.245,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.246,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.247,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.248,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.249,raw cri probability,y_cri_high
19440,0.4860121503037576,0.744238683127572,0.9156962025316455,0.8211123723041998,score threshold,0.25,raw cri probability,y_cri_high
